passage_id,neighbor_id,rank,similarity
p1519,p1028,2,0.778307
p1519,p0928,3,0.775119
p1519,p1515,4,0.773227
p1519,p1526,5,0.767800
p1520,p1519,1,0.800478
p1520,p1558,2,0.800328
p1520,p1420,3,0.795730
p1520,p1028,4,0.792678
p1520,p1668,5,0.791212
p1521,p0745,1,0.738181
p1521,p1645,2,0.737083
p1521,p0746,3,0.732125
p1521,p0619,4,0.729849
p1521,p1523,5,0.724474
p1522,p0693,1,0.714332
p1522,p0045,2,0.714243
p1522,p1040,3,0.690543
p1522,p1542,4,0.677785
p1522,p0142,5,0.675821
p1523,p1517,1,0.807157
p1523,p1558,2,0.764646
p1523,p1622,3,0.740785
p1523,p1031,4,0.740607
p1523,p1593,5,0.736918
p1524,p0748,1,0.881936
p1524,p1035,2,0.860822
p1524,p0663,3,0.849580
p1524,p1063,4,0.844458
p1524,p1656,5,0.843315
p1525,p1257,1,0.765705
p1525,p1031,2,0.748542
p1525,p1515,3,0.743942
p1525,p1553,4,0.740060
p1525,p1546,5,0.739949
p1526,p0928,1,0.812716
p1526,p1556,2,0.808604
p1526,p1533,3,0.792706
p1526,p1585,4,0.778196
p1526,p1709,5,0.777864
p1527,p1094,1,0.812239
p1527,p1531,2,0.812004
p1527,p1437,3,0.769863
p1527,p1559,4,0.769738
p1527,p0939,5,0.769304
p1528,p1198,1,0.860281
p1528,p1501,2,0.851439
p1528,p0618,3,0.846085
p1528,p1543,4,0.839706
p1528,p0925,5,0.837532
p1529,p0774,1,0.783909
p1529,p1577,2,0.756066
p1529,p1102,3,0.749601
p1529,p1101,4,0.741153
p1529,p1387,5,0.741014
p1530,p1669,1,0.879570
p1530,p0782,2,0.864942
p1530,p1555,3,0.862995
p1530,p0764,4,0.861404
p1530,p0636,5,0.857892
p1531,p1527,1,0.812004
p1531,p1024,2,0.783656
p1531,p0928,3,0.781270
p1531,p1556,4,0.778105
p1531,p1273,5,0.770215
p1532,p0934,1,0.702829
p1532,p1531,2,0.695917
p1532,p0924,3,0.694520
p1532,p1051,4,0.688726
p1532,p1429,5,0.681586
p1533,p0928,1,0.954389
p1533,p1526,2,0.792706
p1533,p1556,3,0.771532
p1533,p1024,4,0.748494
p1533,p1531,5,0.745076
p1534,p1512,1,0.773021
p1534,p1024,2,0.697581
p1534,p1516,3,0.690425
p1534,p1252,4,0.689609
p1534,p0933,5,0.682159
p1535,p0602,1,0.670731
p1535,p0726,2,0.669617
p1535,p1207,3,0.668698
p1535,p0932,4,0.660430
p1535,p1151,5,0.657303
p1536,p1209,1,0.772109
p1536,p0472,2,0.755137
p1536,p1558,3,0.750757
p1536,p1612,4,0.732654
p1536,p0986,5,0.729283
p1537,p0867,1,0.823479
p1537,p0868,2,0.822744
p1537,p1672,3,0.817270
p1537,p1124,4,0.815118
p1537,p0396,5,0.802540
p1538,p0746,1,0.830688
p1538,p1498,2,0.792264
p1538,p0618,3,0.773209
p1538,p1528,4,0.763943
p1538,p0726,5,0.758912
p1539,p1145,1,0.743388
p1539,p0944,2,0.733598
p1539,p1166,3,0.730962
p1539,p1078,4,0.725475
p1539,p0915,5,0.721490
p1540,p1622,1,0.823037
p1540,p0949,2,0.816014
p1540,p1031,3,0.810013
p1540,p1515,4,0.807882
p1540,p1063,5,0.807444
p1541,p1679,1,0.892986
p1541,p0775,2,0.886934
p1541,p0967,3,0.884172
p1541,p1311,4,0.874281
p1541,p1685,5,0.871635
p1542,p0767,1,0.875021
p1542,p0600,2,0.869681
p1542,p0769,3,0.864059
p1542,p0038,4,0.858732
p1542,p0606,5,0.853037
p1543,p1528,1,0.839706
p1543,p0925,2,0.834617
p1543,p1198,3,0.764013
p1543,p0618,4,0.756312
p1543,p1267,5,0.752199
p1544,p0516,1,0.816199
p1544,p1595,2,0.810559
p1544,p0518,3,0.809556
p1544,p0764,4,0.808785
p1544,p1369,5,0.803286
p1545,p1286,1,0.783988
p1545,p1281,2,0.783190
p1545,p1285,3,0.779759
p1545,p1284,4,0.763789
p1545,p1262,5,0.743439
p1546,p1501,1,0.883076
p1546,p0728,2,0.872007
p1546,p0926,3,0.871276
p1546,p0663,4,0.858090
p1546,p1670,5,0.857525
p1547,p1040,1,0.822043
p1547,p0044,2,0.770580
p1547,p1548,3,0.751516
p1547,p0551,4,0.751305
p1547,p1442,5,0.748204
p1548,p0769,1,0.866989
p1548,p0767,2,0.865920
p1548,p0764,3,0.861799
p1548,p1436,4,0.859946
p1548,p0042,5,0.853029
p1549,p0970,1,0.819407
p1549,p0965,2,0.786427
p1549,p1596,3,0.762546
p1549,p0972,4,0.753428
p1549,p1595,5,0.741060
p1550,p1223,1,0.814053
p1550,p0605,2,0.813657
p1550,p1571,3,0.812932
p1550,p1028,4,0.809843
p1550,p0664,5,0.809318
p1551,p0391,1,0.667729
p1551,p0153,2,0.661155
p1551,p0206,3,0.652391
p1551,p0138,4,0.638283
p1551,p0348,5,0.635211
p1552,p1501,1,0.806861
p1552,p1548,2,0.802376
p1552,p1031,3,0.795874
p1552,p0867,4,0.785518
p1552,p0868,5,0.783969
p1553,p1280,1,0.827213
p1553,p1134,2,0.822046
p1553,p0938,3,0.811427
p1553,p1257,4,0.803930
p1553,p1528,5,0.801264
p1554,p1619,1,0.854887
p1554,p1617,2,0.840099
p1554,p1524,3,0.836521
p1554,p1634,4,0.835432
p1554,p0885,5,0.829684
p1555,p1035,1,0.873752
p1555,p1028,2,0.864101
p1555,p1530,3,0.862995
p1555,p0948,4,0.862360
p1555,p0637,5,0.860652
p1556,p1526,1,0.808604
p1556,p1027,2,0.805984
p1556,p0928,3,0.799213
p1556,p1516,4,0.796374
p1556,p1030,5,0.795712
p1557,p0867,1,0.814260
p1557,p0868,2,0.813503
p1557,p0038,3,0.800150
p1557,p0943,4,0.791383
p1557,p0949,5,0.782367
p1558,p1209,1,0.827605
p1558,p1520,2,0.800328
p1558,p0883,3,0.789552
p1558,p0663,4,0.785376
p1558,p0728,5,0.770945
p1559,p1517,1,0.820204
p1559,p0927,2,0.808006
p1559,p0748,3,0.788066
p1559,p0939,4,0.777848
p1559,p1026,5,0.777153
p1560,p1642,1,0.851490
p1560,p0553,2,0.849004
p1560,p0766,3,0.836467
p1560,p1643,4,0.825453
p1560,p0579,5,0.808332
p1561,p1679,1,0.883426
p1561,p1464,2,0.874748
p1561,p1325,3,0.862282
p1561,p0967,4,0.862126
p1561,p1329,5,0.859276
p1562,p1564,1,0.812745
p1562,p1563,2,0.812226
p1562,p1561,3,0.801012
p1562,p1410,4,0.796463
p1562,p0768,5,0.794821
p1563,p1561,1,0.849732
p1563,p1562,2,0.812226
p1563,p1410,3,0.811176
p1563,p1008,4,0.808707
p1563,p0966,5,0.805768
p1564,p0772,1,0.843623
p1564,p0516,2,0.834658
p1564,p0809,3,0.830908
p1564,p1561,4,0.822229
p1564,p0764,5,0.822036
p1565,p0516,1,0.859064
p1565,p1099,2,0.843304
p1565,p0943,3,0.841813
p1565,p0790,4,0.837396
p1565,p0515,5,0.836982
p1566,p0397,1,0.862174
p1566,p0396,2,0.857761
p1566,p0536,3,0.856143
p1566,p0045,4,0.849781
p1566,p1644,5,0.848915
p1567,p1589,1,0.828574
p1567,p1219,2,0.821580
p1567,p0990,3,0.808398
p1567,p1574,4,0.801991
p1567,p0038,5,0.797959
p1568,p1111,1,0.794149
p1568,p1117,2,0.780712
p1568,p0648,3,0.772995
p1568,p1121,4,0.759821
p1568,p0482,5,0.755851
p1569,p0619,1,0.766768
p1569,p0878,2,0.757259
p1569,p1498,3,0.753474
p1569,p1140,4,0.747313
p1569,p1078,5,0.738693
p1570,p0726,1,0.805302
p1570,p1498,2,0.800468
p1570,p1528,3,0.796549
p1570,p0958,4,0.790887
p1570,p1515,5,0.787882
p1571,p0985,1,0.819570
p1571,p1223,2,0.815700
p1571,p1550,3,0.812932
p1571,p1228,4,0.805022
p1571,p1675,5,0.802328
p1572,p1246,1,0.689072
p1572,p0977,2,0.678742
p1572,p0989,3,0.675607
p1572,p1527,4,0.670867
p1572,p0651,5,0.669739
p1573,p1501,1,0.826416
p1573,p1023,2,0.810857
p1573,p1387,3,0.803037
p1573,p0986,4,0.795649
p1573,p0663,5,0.793539
p1574,p1577,1,0.839264
p1574,p0767,2,0.834763
p1574,p1144,3,0.833129
p1574,p1219,4,0.830894
p1574,p1206,5,0.830023
p1575,p0978,1,0.706889
p1575,p1527,2,0.689077
p1575,p1548,3,0.673641
p1575,p1504,4,0.673091
p1575,p0774,5,0.671099
p1576,p1717,1,0.863594
p1576,p1720,2,0.859085
p1576,p0996,3,0.852005
p1576,p1397,4,0.836344
p1576,p1719,5,0.831418
p1577,p1574,1,0.839264
p1577,p1092,2,0.825772
p1577,p1685,3,0.824292
p1577,p1206,4,0.818074
p1577,p0774,5,0.816107
p1578,p0935,1,0.775563
p1578,p0976,2,0.626833
p1578,p1265,3,0.611564
p1578,p1133,4,0.609034
p1578,p1210,5,0.606822
p1579,p1008,1,0.800600
p1579,p1501,2,0.782462
p1579,p1510,3,0.771399
p1579,p1014,4,0.768247
p1579,p1595,5,0.752931
p1580,p1579,1,0.734500
p1580,p0979,2,0.696730
p1580,p0980,3,0.689242
p1580,p0988,4,0.687674
p1580,p1583,5,0.679207
p1581,p1199,1,0.953702
p1581,p1131,2,0.767153
p1581,p0946,3,0.757557
p1581,p1133,4,0.750796
p1581,p1605,5,0.738770
p1582,p0767,1,0.823418
p1582,p1542,2,0.817425
p1582,p0550,3,0.817218
p1582,p1548,4,0.811347
p1582,p1035,5,0.808314
p1583,p0605,1,0.848089
p1583,p0663,2,0.838208
p1583,p0728,3,0.833944
p1583,p1035,4,0.829151
p1583,p1670,5,0.828539
p1584,p1407,1,0.814559
p1584,p0141,2,0.809323
p1584,p0769,3,0.809099
p1584,p1039,4,0.796870
p1584,p1110,5,0.785174
p1585,p1526,1,0.778196
p1585,p0979,2,0.758817
p1585,p1519,3,0.742777
p1585,p0928,4,0.739639
p1585,p0925,5,0.732044
p1586,p1656,1,0.851121
p1586,p1035,2,0.846592
p1586,p0664,3,0.844959
p1586,p1013,4,0.843512
p1586,p0961,5,0.842984
p1587,p1435,1,0.736448
p1587,p1550,2,0.723226
p1587,p1548,3,0.720767
p1587,p1542,4,0.698345
p1587,p1513,5,0.690818
p1588,p1077,1,0.725367
p1588,p1531,2,0.722387
p1588,p1216,3,0.719815
p1588,p0911,4,0.714479
p1588,p1039,5,0.714326
p1589,p1219,1,0.836302
p1589,p1567,2,0.828574
p1589,p1601,3,0.804631
p1589,p0057,4,0.798618
p1589,p1708,5,0.787565
p1590,p1708,1,0.758441
p1590,p1350,2,0.750869
p1590,p1038,3,0.738665
p1590,p0928,4,0.706344
p1590,p1512,5,0.704613
p1591,p1437,1,0.804916
p1591,p1548,2,0.800086
p1591,p1040,3,0.789911
p1591,p1184,4,0.784238
p1591,p1611,5,0.783246
p1592,p0603,1,0.764843
p1592,p1040,2,0.737066
p1592,p1437,3,0.726626
p1592,p1591,4,0.721936
p1592,p0493,5,0.721145
p1593,p0769,1,0.811321
p1593,p1223,2,0.808276
p1593,p1675,3,0.796858
p1593,p1110,4,0.794615
p1593,p1518,5,0.794361
p1594,p1031,1,0.756155
p1594,p1563,2,0.749491
p1594,p0608,3,0.734273
p1594,p1028,4,0.730946
p1594,p1530,5,0.728119
p1595,p0964,1,0.844416
p1595,p0565,2,0.842132
p1595,p1012,3,0.840981
p1595,p1023,4,0.830570
p1595,p1602,5,0.830142
p1596,p0982,1,0.822179
p1596,p0903,2,0.821701
p1596,p0966,3,0.820502
p1596,p0970,4,0.803199
p1596,p1683,5,0.796575
p1597,p1121,1,0.806428
p1597,p0648,2,0.785755
p1597,p1111,3,0.764072
p1597,p0651,4,0.763976
p1597,p1103,5,0.760736
p1598,p1613,1,0.735899
p1598,p1207,2,0.710002
p1598,p0939,3,0.706805
p1598,p1597,4,0.702236
p1598,p1182,5,0.673695
p1599,p1036,1,0.700176
p1599,p1534,2,0.616903
p1599,p1032,3,0.612862
p1599,p1512,4,0.576578
p1599,p0953,5,0.570228
p1600,p1017,1,0.739931
p1600,p0601,2,0.727065
p1600,p1527,3,0.724616
p1600,p0926,4,0.723912
p1600,p1670,5,0.723587
p1601,p1038,1,0.811978
p1601,p1589,2,0.804631
p1601,p1275,3,0.802882
p1601,p1193,4,0.780567
p1601,p1027,5,0.777172
p1602,p1595,1,0.830142
p1602,p1023,2,0.820265
p1602,p0774,3,0.806491
p1602,p0970,4,0.805071
p1602,p0981,5,0.797304
p1603,p1438,1,0.800468
p1603,p1013,2,0.791412
p1603,p1008,3,0.779262
p1603,p0784,4,0.766004
p1603,p0945,5,0.765856
p1604,p0799,1,0.732481
p1604,p1012,2,0.723743
p1604,p0784,3,0.719744
p1604,p1005,4,0.712158
p1604,p0574,5,0.711565
p1605,p0925,1,0.766657
p1605,p1581,2,0.738770
p1605,p1608,3,0.734399
p1605,p1655,4,0.720767
p1605,p1585,5,0.716575
p1606,p1501,1,0.830300
p1606,p1216,2,0.807020
p1606,p0637,3,0.796002
p1606,p1178,4,0.789768
p1606,p1546,5,0.789090
p1607,p1606,1,0.716445
p1607,p0726,2,0.678013
p1607,p1528,3,0.670722
p1607,p1136,4,0.662750
p1607,p1210,5,0.660813
p1608,p0925,1,0.820996
p1608,p0923,2,0.803411
p1608,p1071,3,0.799941
p1608,p0951,4,0.777897
p1608,p1395,5,0.775593
p1609,p0978,1,0.761780
p1609,p1437,2,0.757432
p1609,p1094,3,0.748618
p1609,p1443,4,0.745886
p1609,p1504,5,0.744494
p1610,p1567,1,0.773618
p1610,p0990,2,0.758984
p1610,p0929,3,0.748234
p1610,p1589,4,0.744996
p1610,p0517,5,0.743327
p1611,p0971,1,0.794835
p1611,p1437,2,0.792590
p1611,p0990,3,0.790099
p1611,p1591,4,0.783246
p1611,p0141,5,0.782144
p1612,p1012,1,0.815621
p1612,p0554,2,0.813802
p1612,p0665,3,0.811559
p1612,p1117,4,0.809449
p1612,p0515,5,0.804469
p1613,p1598,1,0.735899
p1613,p0939,2,0.733757
p1613,p1608,3,0.708749
p1613,p0951,4,0.705259
p1613,p1597,5,0.699877
p1614,p0238,1,0.805661
p1614,p1217,2,0.804584
p1614,p0209,3,0.711275
p1614,p0237,4,0.692674
p1614,p0514,5,0.687597
p1615,p1429,1,0.758406
p1615,p1062,2,0.752452
p1615,p1433,3,0.748115
p1615,p1616,4,0.731524
p1615,p1064,5,0.718899
p1616,p1271,1,0.732902
p1616,p1615,2,0.731524
p1616,p1250,3,0.725312
p1616,p1659,4,0.716662
p1616,p0002,5,0.713122
p1617,p1412,1,0.860966
p1617,p1619,2,0.856608
p1617,p1554,3,0.840099
p1617,p1125,4,0.836515
p1617,p1631,5,0.832329
p1618,p1620,1,0.888237
p1618,p1622,2,0.798642
p1618,p1624,3,0.795872
p1618,p1074,4,0.774520
p1618,p1130,5,0.774471
p1619,p1631,1,0.861376
p1619,p1617,2,0.856608
p1619,p0875,3,0.856474
p1619,p1554,4,0.854887
p1619,p1634,5,0.845212
p1620,p1618,1,0.888237
p1620,p1074,2,0.733431
p1620,p1130,3,0.727214
p1620,p0236,4,0.723742
p1620,p0748,5,0.723494
p1621,p1631,1,0.852660
p1621,p1619,2,0.836055
p1621,p1617,3,0.804971
p1621,p1412,4,0.794928
p1621,p1634,5,0.791874
p1622,p1028,1,0.846710
p1622,p1063,2,0.846320
p1622,p1374,3,0.845366
p1622,p1624,4,0.841459
p1622,p0955,5,0.835308
p1623,p1631,1,0.755949
p1623,p1619,2,0.742494
p1623,p1633,3,0.739075
p1623,p1617,4,0.738637
p1623,p1628,5,0.731510
p1624,p1622,1,0.841459
p1624,p1374,2,0.838314
p1624,p1627,3,0.833593
p1624,p1656,4,0.828243
p1624,p1287,5,0.823839
p1625,p1035,1,0.860712
p1625,p1656,2,0.858169
p1625,p1276,3,0.850115
p1625,p1634,4,0.846955
p1625,p1259,5,0.828462
p1626,p1622,1,0.833645
p1626,p1374,2,0.830202
p1626,p0767,3,0.825894
p1626,p1040,4,0.820387
p1626,p1351,5,0.807475
p1627,p1634,1,0.864767
p1627,p1656,2,0.840329
p1627,p1374,3,0.840053
p1627,p0853,4,0.834316
p1627,p1624,5,0.833593
p1628,p1277,1,0.813000
p1628,p0885,2,0.810981
p1628,p1631,3,0.802106
p1628,p0943,4,0.794886
p1628,p1042,5,0.791029
p1629,p1414,1,0.652991
p1629,p0997,2,0.651523
p1629,p0603,3,0.638932
p1629,p1540,4,0.634919
p1629,p1184,5,0.634511
p1630,p0918,1,0.815774
p1630,p1080,2,0.810463
p1630,p0885,3,0.803008
p1630,p1190,4,0.797214
p1630,p1631,5,0.797076
p1631,p1619,1,0.861376
p1631,p1621,2,0.852660
p1631,p1617,3,0.832329
p1631,p1554,4,0.814839
p1631,p0885,5,0.811961
p1632,p1625,1,0.804329
p1632,p1554,2,0.784706
p1632,p1619,3,0.784580
p1632,p0927,4,0.777725
p1632,p1412,5,0.774576
p1633,p1635,1,0.820489
p1633,p1042,2,0.801665
p1633,p1216,3,0.776037
p1633,p0607,4,0.774451
p1633,p1207,5,0.772834
p1634,p0922,1,0.867856
p1634,p1627,2,0.864767
p1634,p1166,3,0.850583
p1634,p1625,4,0.846955
p1634,p1619,5,0.845212
p1635,p0769,1,0.846378
p1635,p1028,2,0.831593
p1635,p1637,3,0.830074
p1635,p1042,4,0.828531
p1635,p1622,5,0.821400
p1636,p1635,1,0.747221
p1636,p1374,2,0.744705
p1636,p0550,3,0.744580
p1636,p0607,4,0.739408
p1636,p1074,5,0.738088
p1637,p1635,1,0.830074
p1637,p1028,2,0.799714
p1637,p1550,3,0.786319
p1637,p1374,4,0.781751
p1637,p1622,5,0.777199
p1638,p1166,1,0.843752
p1638,p1634,2,0.842019
p1638,p0944,3,0.827858
p1638,p0773,4,0.809779
p1638,p1659,5,0.808243
p1639,p1038,1,0.782388
p1639,p1062,2,0.763718
p1639,p1433,3,0.754439
p1639,p1512,4,0.735601
p1639,p1556,5,0.724325
p1640,p1707,1,0.869372
p1640,p1369,2,0.853074
p1640,p1247,3,0.839816
p1640,p1505,4,0.828586
p1640,p1123,5,0.828314
p1641,p1184,1,0.732145
p1641,p0818,2,0.727356
p1641,p0650,3,0.723642
p1641,p0385,4,0.713000
p1641,p1110,5,0.712452
p1642,p0553,1,0.903318
p1642,p0766,2,0.901052
p1642,p1293,3,0.893969
p1642,p1459,4,0.888988
p1642,p1696,5,0.884344
p1643,p0536,1,0.873442
p1643,p1228,2,0.848259
p1643,p0396,3,0.844467
p1643,p0888,4,0.843901
p1643,p0961,5,0.843098
p1644,p0396,1,0.885103
p1644,p0888,2,0.874935
p1644,p1399,3,0.874268
p1644,p0961,4,0.874080
p1644,p1397,5,0.872646
p1645,p1037,1,0.743388
p1645,p0726,2,0.743323
p1645,p0638,3,0.737786
p1645,p1521,4,0.737083
p1645,p1179,5,0.732768
p1646,p0945,1,0.778793
p1646,p1553,2,0.759801
p1646,p0938,3,0.759532
p1646,p0638,4,0.759331
p1646,p0946,5,0.752231
p1647,p1555,1,0.850615
p1647,p0618,2,0.842729
p1647,p1028,3,0.838878
p1647,p1273,4,0.837333
p1647,p1287,5,0.836759
p1648,p0601,1,0.818185
p1648,p1023,2,0.789803
p1648,p1012,3,0.781800
p1648,p1595,4,0.765986
p1648,p0532,5,0.759598
p1649,p0537,1,0.894610
p1649,p1691,2,0.877304
p1649,p1696,3,0.876305
p1649,p1688,4,0.871418
p1649,p0051,5,0.871158
p1650,p1673,1,0.914769
p1650,p1288,2,0.897311
p1650,p0565,3,0.885289
p1650,p1394,4,0.880088
p1650,p0535,5,0.878931
p1651,p1673,1,0.842127
p1651,p0765,2,0.817111
p1651,p0051,3,0.815550
p1651,p0969,4,0.813588
p1651,p0867,5,0.813303
p1652,p1688,1,0.725799
p1652,p1504,2,0.716181
p1652,p0517,3,0.712868
p1652,p1432,4,0.712133
p1652,p1589,5,0.711094
p1653,p1651,1,0.792889
p1653,p1505,2,0.790430
p1653,p1649,3,0.788888
p1653,p0772,4,0.787720
p1653,p1504,5,0.784807
p1654,p0922,1,0.809268
p1654,p1634,2,0.779041
p1654,p1268,3,0.773396
p1654,p1167,4,0.765724
p1654,p0944,5,0.765049
p1655,p1075,1,0.796617
p1655,p0008,2,0.763771
p1655,p0926,3,0.756860
p1655,p0911,4,0.756145
p1655,p1657,5,0.744808
p1656,p1035,1,0.892552
p1656,p1123,2,0.881871
p1656,p0943,3,0.881034
p1656,p1707,4,0.867792
p1656,p0729,5,0.866137
p1657,p0767,1,0.858335
p1657,p1530,2,0.853739
p1657,p1668,3,0.849902
p1657,p1111,4,0.849634
p1657,p1667,5,0.843978
p1658,p1106,1,0.801407
p1658,p1459,2,0.792767
p1658,p0772,3,0.789466
p1658,p1642,4,0.781620
p1658,p0765,5,0.774411
p1659,p1042,1,0.850339
p1659,p1035,2,0.846798
p1659,p1216,3,0.846019
p1659,p0550,4,0.842833
p1659,p0948,5,0.841658
p1660,p0551,1,0.825194
p1660,p1548,2,0.807544
p1660,p1042,3,0.802126
p1660,p0764,4,0.798704
p1660,p1530,5,0.791139
p1661,p1644,1,0.860782
p1661,p0961,2,0.848498
p1661,p0396,3,0.845583
p1661,p1509,4,0.845568
p1661,p1085,5,0.845339
p1662,p0550,1,0.828965
p1662,p0768,2,0.825423
p1662,p1099,3,0.824747
p1662,p1374,4,0.821314
p1662,p1097,5,0.821273
p1663,p0837,1,0.765318
p1663,p1688,2,0.745294
p1663,p1110,3,0.735948
p1663,p1718,4,0.733345
p1663,p1690,5,0.728261
p1664,p1111,1,0.799792
p1664,p1063,2,0.794176
p1664,p0943,3,0.784523
p1664,p1092,4,0.784396
p1664,p1035,5,0.784261
p1665,p1099,1,0.792567
p1665,p1111,2,0.759354
p1665,p0767,3,0.757361
p1665,p0045,4,0.749137
p1665,p1097,5,0.745925
p1666,p0948,1,0.831611
p1666,p1659,2,0.819241
p1666,p1035,3,0.818265
p1666,p1542,4,0.811464
p1666,p0600,5,0.806736
p1667,p1668,1,0.855911
p1667,p1657,2,0.843978
p1667,p0008,3,0.816170
p1667,p1548,4,0.815713
p1667,p1028,5,0.808547
p1668,p1667,1,0.855911
p1668,p1657,2,0.849902
p1668,p0008,3,0.830904
p1668,p1028,4,0.823219
p1668,p1074,5,0.815362
p1669,p1530,1,0.879570
p1669,p1369,2,0.854413
p1669,p1707,3,0.847325
p1669,p1412,4,0.845521
p1669,p0769,5,0.837484
p1670,p0638,1,0.874474
p1670,p0649,2,0.861801
p1670,p1546,3,0.857525
p1670,p1205,4,0.851615
p1670,p0926,5,0.850078
p1671,p0919,1,0.725677
p1671,p1670,2,0.721308
p1671,p0815,3,0.689848
p1671,p1605,4,0.683127
p1671,p1581,5,0.679532
p1672,p1673,1,0.885322
p1672,p0729,2,0.856711
p1672,p1399,3,0.856023
p1672,p1085,4,0.854987
p1672,p0888,5,0.854947
p1673,p1650,1,0.914769
p1673,p0565,2,0.892519
p1673,p0765,3,0.890759
p1673,p1672,4,0.885322
p1673,p1288,5,0.881878
p1674,p0890,1,0.835935
p1674,p1361,2,0.817627
p1674,p0930,3,0.814687
p1674,p0865,4,0.810171
p1674,p1649,5,0.808957
p1675,p1688,1,0.867020
p1675,p1673,2,0.856663
p1675,p1691,3,0.855910
p1675,p1228,4,0.854181
p1675,p1696,5,0.846778
p1676,p1311,1,0.801702
p1676,p1513,2,0.796040
p1676,p0565,3,0.786173
p1676,p0770,4,0.783330
p1676,p0775,5,0.779914
p1677,p1484,1,0.780885
p1677,p0775,2,0.760575
p1677,p1675,3,0.758645
p1677,p0868,4,0.755502
p1677,p0867,5,0.754289
p1678,p1312,1,0.939169
p1678,p1318,2,0.935494
p1678,p1325,3,0.895253
p1678,p1326,4,0.890878
p1678,p0893,5,0.889593
p1679,p0967,1,0.902155
p1679,p1541,2,0.892986
p1679,p1561,3,0.883426
p1679,p1329,4,0.875379
p1679,p1320,5,0.869559
p1680,p1317,1,0.877109
p1680,p1328,2,0.859557
p1680,p1322,3,0.859357
p1680,p1327,4,0.841613
p1680,p1314,5,0.840222
p1681,p1326,1,0.876028
p1681,p1686,2,0.850572
p1681,p0902,3,0.849414
p1681,p1687,4,0.844754
p1681,p0900,5,0.837644
p1682,p1683,1,0.835194
p1682,p1679,2,0.791410
p1682,p0907,3,0.772009
p1682,p1007,4,0.771317
p1682,p0800,5,0.765693
p1683,p1679,1,0.855981
p1683,p0967,2,0.853762
p1683,p1561,3,0.851510
p1683,p0966,4,0.849563
p1683,p1682,5,0.835194
p1684,p0894,1,0.872831
p1684,p1394,2,0.855204
p1684,p0895,3,0.855008
p1684,p0905,4,0.845602
p1684,p0904,5,0.845126
p1685,p0565,1,0.874886
p1685,p0766,2,0.871791
p1685,p1541,3,0.871635
p1685,p1329,4,0.865753
p1685,p1459,5,0.865574
p1686,p0910,1,0.870583
p1686,p1326,2,0.857963
p1686,p1687,3,0.854305
p1686,p0909,4,0.850980
p1686,p1681,5,0.850572
p1687,p1326,1,0.905832
p1687,p1316,2,0.900075
p1687,p0910,3,0.885296
p1687,p1460,4,0.877021
p1687,p0895,5,0.871115
p1688,p1696,1,0.956793
p1688,p1691,2,0.955268
p1688,p1693,3,0.948200
p1688,p1690,4,0.942800
p1688,p1695,5,0.940200
p1689,p1692,1,0.829565
p1689,p1697,2,0.828017
p1689,p1694,3,0.824122
p1689,p1715,4,0.801877
p1689,p1048,5,0.797538
p1690,p1693,1,0.979059
p1690,p1695,2,0.967185
p1690,p1688,3,0.942800
p1690,p1691,4,0.923656
p1690,p1696,5,0.923230
p1691,p1696,1,0.961905
p1691,p1688,2,0.955268
p1691,p1695,3,0.927478
p1691,p1690,4,0.923656
p1691,p1693,5,0.923195
p1692,p1697,1,0.999787
p1692,p1694,2,0.992872
p1692,p1689,3,0.829565
p1692,p0413,4,0.785229
p1692,p1722,5,0.781389
p1693,p1695,1,0.984087
p1693,p1690,2,0.979059
p1693,p1688,3,0.948200
p1693,p1696,4,0.945372
p1693,p1691,5,0.923195
p1694,p1692,1,0.992872
p1694,p1697,2,0.992448
p1694,p1689,3,0.824122
p1694,p1722,4,0.784957
p1694,p0413,5,0.777534
p1695,p1693,1,0.984087
p1695,p1690,2,0.967185
p1695,p1688,3,0.940200
p1695,p1696,4,0.933482
p1695,p1691,5,0.927478
p1696,p1691,1,0.961905
p1696,p1688,2,0.956793
p1696,p1693,3,0.945372
p1696,p1695,4,0.933482
p1696,p1690,5,0.923230
p1697,p1692,1,0.999787
p1697,p1694,2,0.992448
p1697,p1689,3,0.828017
p1697,p0413,4,0.782348
p1697,p1722,5,0.778710
p1698,p1699,1,0.836223
p1698,p1266,2,0.813918
p1698,p1254,3,0.798917
p1698,p1647,4,0.797780
p1698,p1256,5,0.794122
p1699,p1698,1,0.836223
p1699,p1266,2,0.794650
p1699,p1555,3,0.786595
p1699,p1347,4,0.783924
p1699,p1254,5,0.783706
p1700,p1244,1,0.695374
p1700,p1701,2,0.676290
p1700,p1274,3,0.672284
p1700,p0747,4,0.670633
p1700,p1167,5,0.669564
p1701,p1078,1,0.832020
p1701,p0946,2,0.804291
p1701,p1167,3,0.797533
p1701,p1240,4,0.780142
p1701,p1079,5,0.779921
p1702,p1085,1,0.997247
p1702,p1230,2,0.996954
p1702,p1509,3,0.996575
p1702,p1043,4,0.996469
p1702,p0961,5,0.995753
p1703,p0835,1,0.809351
p1703,p0873,2,0.789596
p1703,p1048,3,0.774607
p1703,p0163,4,0.764922
p1703,p0839,5,0.759533
p1704,p0992,1,0.869985
p1704,p0853,2,0.856123
p1704,p1718,3,0.846604
p1704,p0867,4,0.837154
p1704,p0868,5,0.835980
p1705,p0141,1,0.809870
p1705,p1002,2,0.809381
p1705,p1351,3,0.796945
